generation,N_shifts,logPrior,logLik,eventRate,acceptRate
17740000,17,-204.097,1464.48,18.5679,0.499455
17760000,14,-164.112,1457.4,18.0591,0.521571
17780000,14,-168.437,1472.97,21.6636,0.4615
17800000,16,-183.235,1471.69,19.4432,0.533
17820000,17,-199.999,1470.24,16.68,0.509848
17840000,16,-183.45,1454.48,13.7717,0.519167
17860000,16,-186.488,1471.44,16.1833,0.539083
17880000,12,-148.238,1474.48,12.7137,0.487563
17900000,13,-158.662,1468.14,9.84626,0.472
17920000,16,-189.757,1474.24,14.7037,0.466
17940000,14,-170.321,1465.13,17.4106,0.467
17960000,17,-196.599,1454.01,25.4414,0.555
17980000,18,-211.579,1464.26,19.3053,0.52975
18000000,16,-185.581,1466.82,13.148,0.524
18020000,13,-155.573,1462.8,11.4655,0.481
18040000,17,-197.767,1462.65,17.9924,0.5036
18060000,18,-208.205,1474.65,20.5566,0.517
18080000,15,-179.887,1486.02,17.6246,0.5035
18100000,18,-213.977,1468.39,18.0947,0.527412
18120000,18,-205.143,1484.03,25.2225,0.5177
18140000,22,-252.09,1485.35,25.367,0.522
18160000,21,-245.939,1484.72,18.7401,0.507
18180000,14,-171.391,1487.47,18.6658,0.456
18200000,17,-203.156,1486.52,15.9214,0.469
18220000,18,-209.382,1473.71,17.7843,0.514895
18240000,11,-138.06,1467.55,8.83438,0.477
18260000,15,-173.268,1470.16,17.8468,0.498
18280000,19,-222.274,1458.49,17.7968,0.523125
18300000,17,-202.754,1465.31,21.2474,0.498
18320000,15,-179.695,1502.2,23.2691,0.507
18340000,14,-164.539,1472.76,14.1779,0.501
18360000,14,-164.962,1455.78,10.4907,0.4825
18380000,14,-170.254,1483.24,17.3219,0.499143
18400000,13,-155.905,1467.68,16.9691,0.5
18420000,14,-174.226,1464.74,14.2416,0.488
18440000,15,-176.69,1476.28,16.874,0.501444
18460000,16,-194.484,1464.05,12.5962,0.475
18480000,15,-176.513,1451.97,12.6632,0.522
18500000,14,-170.84,1468.65,11.0663,0.495333
18520000,19,-221.52,1470.01,22.5589,0.53075
18540000,16,-191.462,1482.59,12.7576,0.461
18560000,14,-170.892,1461.66,11.0386,0.491
18580000,17,-198.505,1476.52,15.0622,0.505
18600000,11,-133.978,1467.17,8.5954,0.484
