"","boot_num","habitat_preference","model","similarity","estimated_lambda"
"343",86,"marine_mud","ard","94",0.665760471862861
"344",86,"terrestrial","ard","94",0.615520397665008
"345",87,"all","er","94",0.881023238107143
"346",87,"freshwater","ard","94",0.565234713932063
"347",87,"marine_mud","ard","94",0.994289870153738
"348",87,"terrestrial","ard","94",0.840457924284167
"349",88,"all","er","94",0.902937883720441
"350",88,"freshwater","ard","94",0.690109297399203
"351",88,"marine_mud","ard","94",0.892166305695292
"352",88,"terrestrial","ard","94",0.746046510599245
"353",89,"all","er","94",0.867246715608453
"354",89,"freshwater","ard","94",0.755607069765257
"355",89,"marine_mud","ard","94",0.754643277551588
"356",89,"terrestrial","ard","94",0.556421657555591
"357",90,"all","er","94",0.834395771887127
"358",90,"freshwater","ard","94",0.662415516621393
"359",90,"marine_mud","ard","94",0.671084976659144
"360",90,"terrestrial","ard","94",0.835744811740763
"361",91,"all","er","94",0.923730754993239
"362",91,"freshwater","ard","94",0.665060338633479
"363",91,"marine_mud","ard","94",0.79109462650634
"364",91,"terrestrial","ard","94",0.660626502841623
"365",92,"all","er","94",0.921347387371377
"366",92,"freshwater","ard","94",0.787022305435061
"367",92,"marine_mud","ard","94",1
"368",92,"terrestrial","ard","94",0.686355846519563
"369",93,"all","er","94",0.939193913484589
"370",93,"freshwater","ard","94",0.57293665279862
"371",93,"marine_mud","ard","94",0.740688959275501
"372",93,"terrestrial","ard","94",0.680875830255037
"373",94,"all","er","94",0.916819076831405
"374",94,"freshwater","ard","94",0.764080608811633
"375",94,"marine_mud","ard","94",0.879771337723665
"376",94,"terrestrial","ard","94",0.753277725343845
"377",95,"all","er","94",0.853856138956462
"378",95,"freshwater","ard","94",0.592502560771553
"379",95,"marine_mud","ard","94",0.750082998538002
"380",95,"terrestrial","ard","94",0.917080608184237
"381",96,"all","er","94",0.873719980527397
"382",96,"freshwater","ard","94",0.660947843963969
"383",96,"marine_mud","ard","94",0.793903714126204
"384",96,"terrestrial","ard","94",0.475513811502335
"385",97,"all","er","94",0.96408678795189
"386",97,"freshwater","ard","94",0.534569166519179
"387",97,"marine_mud","ard","94",0.841457809528496
"388",97,"terrestrial","ard","94",0.89935434241279
"389",98,"all","er","94",0.927526652776079
"390",98,"freshwater","ard","94",0.876154862216754
"391",98,"marine_mud","ard","94",0.842606824724658
"392",98,"terrestrial","ard","94",0.699784809465292
"393",99,"all","er","94",0.844222883769718
"394",99,"freshwater","ard","94",0.594029431684326
"395",99,"marine_mud","ard","94",0.71550991925441
"396",99,"terrestrial","ard","94",0.555533606882607
"397",100,"all","er","94",0.885610960361516
"398",100,"freshwater","ard","94",0.60458391480444
"399",100,"marine_mud","ard","94",0.865330257408438
"400",100,"terrestrial","ard","94",0.727444320259276
