generation,N_shifts,logPrior,logLik,eventRate,acceptRate
15980000,24,-296.949,2529.07,23.9218,0.591
16000000,26,-330.553,2526,27.1151,0.571
16020000,29,-346.485,2506.91,27.9023,0.584333
16040000,29,-332.442,2506.68,25.4094,0.617
16060000,32,-372.306,2509.02,32.5642,0.61
16080000,28,-332.697,2493.03,22.6619,0.565
16100000,31,-366.877,2503.35,26.2963,0.586
16120000,34,-405.627,2505.78,30.3576,0.586667
16140000,28,-327.119,2511.55,34.9265,0.561
16160000,33,-384.209,2514.99,38.9937,0.578
16180000,24,-291.15,2506.88,20.1496,0.543
16200000,24,-285.753,2487.53,19.1368,0.562
16220000,30,-345.499,2483.55,34.6403,0.595
16240000,34,-393.471,2516.87,26.5833,0.604
16260000,25,-298.696,2508.58,23.5362,0.584
16280000,29,-369.637,2515.58,32.4704,0.561
16300000,29,-355.677,2498.91,27.4268,0.609
16320000,29,-353.881,2500.94,26.5901,0.59884
16340000,26,-315.544,2505.22,15.8324,0.567333
16360000,31,-370.796,2495.79,25.7396,0.565
16380000,31,-368.399,2463.27,24.939,0.581
16400000,23,-282.845,2442.76,19.8141,0.58
16420000,22,-265.473,2490.15,21.5692,0.596
16440000,18,-226.182,2487.64,19.9834,0.517
16460000,28,-341.828,2461.36,21.5139,0.581
16480000,30,-366.405,2501.25,30.6112,0.59
16500000,32,-388.261,2498.91,28.4,0.582423
16520000,20,-252.264,2482.55,28.2846,0.556
16540000,25,-308.056,2478.23,27.5882,0.557
16560000,20,-247.103,2516.12,23.7527,0.561857
16580000,22,-274.263,2520.57,19.3246,0.566
16600000,24,-287.308,2463.78,33.3148,0.569333
16620000,25,-298.513,2500.22,27.5045,0.586
16640000,24,-297.36,2478.4,24.267,0.6
16660000,25,-295.077,2496.68,21.7021,0.5775
16680000,25,-311.458,2488.17,29.3644,0.546
16700000,26,-312.79,2493.24,30.9881,0.546
16720000,22,-260.175,2485.64,16.743,0.578
16740000,27,-318.504,2486.62,28.2261,0.586444
16760000,27,-334.992,2554.36,30.6239,0.568
16780000,21,-259.54,2505.81,21.3115,0.553
16800000,32,-363.673,2490.84,30.4726,0.583
16820000,24,-285.901,2496.6,26.4523,0.559
16840000,31,-370.053,2508.52,24.9926,0.589
16860000,31,-357.064,2469.77,26.9334,0.591
16880000,27,-311.566,2507.51,23.2414,0.546
16900000,25,-302.389,2497.7,23.5755,0.582
16920000,26,-324.392,2488.99,30.4557,0.595333
16940000,20,-251.478,2492.53,28.0564,0.573
16960000,24,-284.067,2509.54,29.0241,0.565
16980000,27,-323.997,2501.01,26.2711,0.557
17000000,27,-322.037,2483.57,17.7173,0.567
17020000,32,-380.353,2491.16,31.8999,0.589833
17040000,41,-467.713,2507.83,41.3886,0.611
17060000,31,-371.062,2515.39,24.0175,0.6
17080000,32,-383.191,2483.56,33.0574,0.578
17100000,29,-358.612,2555.19,31.4282,0.581
17120000,31,-389.057,2573.92,31.4737,0.55075
17140000,26,-309.716,2501.43,25.2679,0.528
17160000,26,-300.178,2493.94,31.3674,0.596
17180000,38,-455.455,2557.72,38.7833,0.581
17200000,22,-258.98,2489.7,27.939,0.55075
17220000,29,-338.615,2509.53,29.0508,0.575
17240000,32,-380.943,2558.35,29.582,0.573
17260000,30,-352.487,2508.39,37.6805,0.567
17280000,32,-367.256,2502.48,36.0797,0.586
17300000,28,-338.016,2500.44,28.7464,0.573
17320000,31,-356.658,2507.47,31.0591,0.571778
17340000,28,-325.121,2518.06,32.2028,0.56
17360000,28,-346.674,2553.01,27.4153,0.570667
17380000,32,-374.538,2512.58,36.2954,0.573
17400000,33,-387.551,2516.33,34.096,0.587
17420000,35,-396.706,2511.72,37.0064,0.605
17440000,22,-266.872,2486.84,18.7818,0.547
17460000,31,-365.134,2508.59,33.9502,0.593
17480000,32,-368.451,2489.26,23.5183,0.592
17500000,26,-312.448,2506.27,25.6017,0.611
17520000,23,-278.577,2475.08,17.3404,0.579
17540000,25,-301.145,2485.9,26.1872,0.574
17560000,25,-291.028,2501.4,26.4165,0.57
17580000,20,-238.918,2462.54,12.4595,0.55825
17600000,21,-250.966,2473.93,22.6149,0.537
17620000,40,-480.059,2574.23,38.7875,0.583683
17640000,29,-337.738,2493.94,28.86,0.594455
17660000,31,-370.579,2511.71,32.4278,0.593
17680000,34,-397.766,2489.98,32.351,0.61
17700000,22,-262.574,2501.85,19.0121,0.581
17720000,26,-312.362,2490.8,29.3467,0.569
17740000,28,-338.777,2509.06,21.4058,0.553
17760000,28,-343.321,2524.49,27.6242,0.59
17780000,21,-265.48,2479.26,18.9609,0.542
17800000,29,-354.712,2525.67,34.2188,0.574057
17820000,23,-281.78,2489.91,25.9479,0.556
17840000,25,-300.211,2488.81,29.0475,0.607
17860000,29,-352.81,2490.19,26.7043,0.578
17880000,42,-505.224,2569.89,32.5405,0.575
17900000,34,-404.186,2504.77,44.1701,0.585778
17920000,24,-283.09,2506.9,30.4787,0.556
17940000,32,-375.14,2510.42,36.4511,0.61
17960000,35,-408.584,2511.63,43.4854,0.597667
17980000,36,-419.349,2517.97,32.6733,0.602
18000000,30,-365.891,2552,29.6039,0.541
18020000,18,-216.005,2475.12,16.0922,0.567
18040000,25,-295.941,2502.75,27.0769,0.55
18060000,34,-402.245,2511.77,35.4294,0.565
18080000,28,-327.823,2493.09,42.9915,0.582
18100000,34,-413.183,2515.16,31.2757,0.57
18120000,35,-416.141,2566.76,31.5715,0.574
18140000,23,-281.242,2483.89,19.8988,0.559
18160000,27,-319.46,2511.21,22.4773,0.583875
18180000,39,-467.916,2538.87,32.7851,0.585
18200000,22,-268.201,2492.72,21.772,0.53
18220000,25,-306.097,2490.38,28.4211,0.552
18240000,24,-291.822,2496.82,16.3151,0.564
18260000,27,-327.229,2489.25,25.3144,0.561
18280000,30,-363.272,2489.55,29.0357,0.567833
18300000,28,-338.719,2495.34,37.5538,0.585
18320000,24,-293.515,2513.04,40.7346,0.555
18340000,28,-340.46,2482.73,24.2767,0.57
18360000,26,-324.249,2519.23,35.5697,0.566
18380000,20,-235.571,2467.56,17.9895,0.586
18400000,26,-318.226,2513.19,28.4797,0.54875
18420000,27,-330.721,2531.75,23.9922,0.561
18440000,29,-349.001,2532.73,26.4614,0.581667
18460000,27,-321.27,2465.8,29.3792,0.553
18480000,33,-386.783,2499.61,26.5956,0.559
18500000,23,-280.637,2522.48,21.2147,0.563
18520000,29,-350.881,2505.37,28.4795,0.56
18540000,38,-455.09,2537.34,46.8055,0.580615
18560000,25,-306.222,2501.61,27.326,0.575
18580000,34,-410.779,2508.08,36.5274,0.594
18600000,22,-264.595,2498.84,16.7032,0.554
18620000,30,-366.447,2498.12,32.7026,0.62
18640000,24,-297.856,2486.45,21.8749,0.571
18660000,24,-291.504,2481.05,30.5782,0.5755
18680000,31,-367.036,2502.78,27.0027,0.588
18700000,33,-397.399,2528.36,30.3442,0.601
18720000,30,-364.323,2512.37,30.3317,0.555
18740000,24,-296.689,2538.93,23.1613,0.562
18760000,35,-425.571,2542.92,38.5893,0.580444
18780000,32,-392.098,2535.27,28.1248,0.596
18800000,23,-282.946,2488.67,27.5384,0.556
18820000,24,-286.845,2501.8,25.1295,0.574
18840000,28,-336.579,2494.01,30.2745,0.572667
18860000,22,-266.933,2480.49,27.3897,0.562
18880000,26,-313.014,2519.84,22.6662,0.582
18900000,27,-320.175,2516.16,24.6862,0.549
18920000,21,-248.341,2483.13,18.5571,0.578
18940000,28,-325.822,2512.17,23.9737,0.587
18960000,23,-293.081,2516.27,24.334,0.553
18980000,22,-271.359,2512.91,18.6823,0.512
19000000,23,-284.498,2506.61,28.6602,0.546
19020000,25,-305.759,2493.81,20.2902,0.564
19040000,25,-288.141,2477.75,30.1472,0.574
19060000,19,-232.53,2457.71,22.324,0.558182
19080000,25,-299.945,2491.17,22.2245,0.562
19100000,27,-322.794,2516.82,27.0513,0.577
19120000,26,-315.372,2479.45,27.9531,0.583
19140000,29,-344.727,2505.56,27.5548,0.58497
19160000,26,-322.212,2493.06,20.0252,0.585
19180000,25,-298.871,2491.37,41.1713,0.58
19200000,26,-324.308,2491.85,28.3694,0.581
19220000,21,-262.842,2496.82,21.7154,0.554
19240000,39,-446.332,2549.33,35.2326,0.582545
19260000,27,-308.751,2510.49,23.1561,0.562
19280000,23,-269.526,2495.59,29.7903,0.58415
19300000,30,-353.579,2541.83,32.5125,0.584
19320000,28,-340.086,2502.18,29.6853,0.56325
19340000,31,-356.47,2483.67,38,0.56725
19360000,28,-328.637,2475.06,26.487,0.5834
19380000,37,-437.649,2544.43,47.3919,0.5786
19400000,22,-281.52,2504.62,20.7079,0.541
19420000,28,-350.194,2539.4,29.5302,0.555
19440000,32,-388.534,2508.25,28.0325,0.580321
19460000,28,-340.582,2505.1,40.0446,0.568
19480000,39,-468.615,2543.48,40.2765,0.597
19500000,23,-277.15,2472.69,34.2362,0.579
19520000,24,-284.543,2472.17,22.181,0.5889
19540000,36,-415.119,2488.29,34.4783,0.618
19560000,26,-306.677,2490.45,21.2585,0.588
