generation,rank_1,rank_2,swapAccepted
1008000,1,4,0
1009000,1,4,0
1010000,2,3,1
1011000,3,4,0
1012000,2,4,0
1013000,2,4,0
1014000,1,2,1
1015000,1,2,0
1016000,1,3,1
1017000,3,4,1
1018000,2,3,0
1019000,1,2,1
1020000,1,3,1
1021000,1,3,0
1022000,2,3,1
1023000,2,4,1
1024000,1,2,1
1025000,2,4,0
1026000,2,3,1
1027000,1,2,1
1028000,1,2,1
1029000,3,4,1
1030000,2,4,1
1031000,1,3,0
1032000,2,4,1
1033000,1,4,0
1034000,3,4,1
1035000,2,4,1
1036000,2,4,1
1037000,1,3,0
1038000,1,4,0
1039000,1,2,1
1040000,3,4,1
1041000,2,3,1
1042000,1,3,1
1043000,3,4,1
1044000,2,4,1
1045000,1,2,1
1046000,1,4,0
1047000,1,2,1
1048000,3,4,1
1049000,1,3,0
1050000,2,4,0
1051000,2,4,0
1052000,1,3,0
1053000,3,4,0
1054000,1,3,0
1055000,1,4,0
1056000,2,4,0
1057000,1,4,0
1058000,1,3,0
1059000,1,4,0
1060000,2,4,0
1061000,1,2,1
1062000,3,4,0
1063000,1,2,1
1064000,2,4,0
1065000,2,3,1
1066000,1,3,0
1067000,2,3,1
1068000,1,4,0
1069000,3,4,0
1070000,1,3,1
1071000,2,3,1
1072000,2,3,1
1073000,1,4,0
1074000,3,4,0
1075000,1,3,1
1076000,1,2,1
1077000,1,2,1
1078000,1,3,1
1079000,1,2,1
1080000,2,4,0
1081000,2,4,0
1082000,1,2,1
1083000,2,3,0
1084000,1,2,1
1085000,3,4,0
1086000,1,3,1
1087000,3,4,0
1088000,1,4,0
1089000,1,2,1
1090000,1,3,1
1091000,1,4,0
1092000,3,4,1
1093000,2,4,1
1094000,1,4,0
1095000,1,3,1
1096000,1,4,1
1097000,2,3,1
1098000,1,3,1
1099000,1,2,1
1100000,2,4,0
1101000,1,3,0
1102000,3,4,1
1103000,1,2,1
1104000,1,3,0
1105000,1,3,0
1106000,1,2,0
1107000,3,4,1
1108000,1,4,0
1109000,3,4,1
1110000,1,4,0
1111000,2,3,1
1112000,1,2,0
1113000,1,4,0
1114000,3,4,1
1115000,2,4,0
1116000,2,4,0
1117000,2,4,0
1118000,1,4,0
1119000,2,4,0
1120000,2,3,1
1121000,2,3,1
1122000,1,3,0
1123000,2,4,1
1124000,1,4,0
1125000,3,4,1
1126000,1,3,1
1127000,3,4,1
1128000,1,4,1
1129000,3,4,1
1130000,1,3,1
1131000,2,3,1
1132000,2,4,0
1133000,2,4,0
1134000,1,4,1
1135000,1,4,0
1136000,1,2,1
1137000,3,4,1
1138000,1,3,1
1139000,2,3,1
1140000,1,4,1
1141000,1,2,1
1142000,3,4,0
1143000,2,4,0
1144000,1,2,1
1145000,1,2,1
1146000,1,3,0
1147000,2,4,0
1148000,3,4,0
1149000,1,4,0
1150000,1,3,1
1151000,1,3,0
1152000,2,4,1
1153000,2,3,1
1154000,1,3,0
1155000,2,3,0
1156000,1,2,0
1157000,1,2,0
1158000,1,4,0
