generation,N_shifts,logPrior,logLik,eventRate,acceptRate
9280000,34,-398.135,2641.79,38.6555,0.464
9300000,38,-438.319,2640.78,41.0122,0.516
9320000,30,-351.745,2605.14,37.1615,0.456
9340000,32,-368.611,2629.76,38.4763,0.468
9360000,39,-450.492,2630.24,42.8182,0.508
9380000,33,-381.546,2626.33,37.3981,0.451
9400000,37,-437.574,2652.12,28.6887,0.486
9420000,33,-382.169,2638.16,36.1164,0.501
9440000,31,-365.107,2636.02,39.7362,0.462
9460000,27,-322.213,2632.84,29.6188,0.43
9480000,24,-289.221,2624.87,29.191,0.432
9500000,33,-395.291,2617.2,33.0359,0.497857
9520000,40,-477.385,2624.12,36.9222,0.45371
9540000,33,-386.134,2626.73,29.5836,0.506
9560000,34,-406.78,2630.06,28.015,0.488
9580000,33,-386.475,2629.28,22.6319,0.475
9600000,25,-305.207,2610.97,30.9177,0.436
9620000,34,-386.707,2635.85,32.3911,0.474
9640000,26,-310.391,2615.92,21.11,0.418
9660000,35,-422.095,2628.43,33.5496,0.489
9680000,26,-311.123,2618.24,35.4191,0.435
9700000,41,-491.765,2668.83,38.1018,0.47775
9720000,41,-480.663,2627.14,40.2706,0.49275
9740000,42,-482.954,2627.62,50.5526,0.519
9760000,27,-316.562,2633.81,30.9843,0.437
9780000,29,-341.323,2618.73,22.0316,0.46
9800000,42,-497.852,2671.45,49.2204,0.488526
9820000,39,-462.493,2659.61,43.6656,0.46
9840000,36,-423.641,2644.14,26.6014,0.482
9860000,31,-364.203,2632.42,31.4922,0.476
9880000,28,-332.631,2614.39,37.7286,0.463
9900000,29,-342.477,2619.84,20.0005,0.476
9920000,39,-449.693,2665.67,33.028,0.48
9940000,35,-411.418,2615.88,34.1009,0.454
9960000,30,-363.19,2649.94,33.7193,0.4938
9980000,29,-348.492,2654.28,36.9395,0.425
10000000,35,-404.792,2644.3,39.1145,0.457
10020000,39,-459.802,2650.97,59.2162,0.487
10040000,32,-376.212,2638.61,40.8124,0.464
10060000,32,-381.593,2637.49,27.8484,0.47
10080000,38,-460.418,2639.92,38.4513,0.513
10100000,32,-370.931,2644.29,26.3044,0.471
10120000,28,-332.026,2616.56,26.7732,0.473
10140000,45,-525.168,2650.09,40.174,0.467333
10160000,30,-350.877,2628.56,29.4847,0.465
10180000,31,-365.424,2617.62,29.5496,0.51
10200000,31,-356.417,2633.84,30.7065,0.484333
10220000,42,-493.083,2647.18,39.0783,0.48852
10240000,37,-428.86,2637.69,36.812,0.4795
10260000,28,-334.477,2612.33,32.2732,0.471
10280000,39,-447.511,2642.54,33.2038,0.516
10300000,32,-373.468,2624.01,35.1306,0.494
10320000,26,-308.112,2609.13,28.0391,0.451667
10340000,28,-325.449,2593.77,30.0225,0.425
10360000,24,-286.256,2586.11,26.5994,0.42
10380000,23,-267.774,2594.38,28.8118,0.456
