"otu","habitat_preference","average_prop","average_abundance","habitats_present","num_present","habitat_preference_n"
"otu_9039","terrestrial",0.000393285219178758,32.6,1,5,1
"otu_904","freshwater",0.00157571468496351,246,2,8,1
"otu_9040","freshwater:terrestrial",0.000228878329964202,23.25,2,5,2
"otu_905","freshwater",0.00268967423132898,519,1,4,1
"otu_9066","terrestrial",0.000561015728716246,31.4,1,5,1
"otu_9067","freshwater",0.000209334369127444,29.2,1,5,1
"otu_907","freshwater",0.00267517727138331,466,1,4,1
"otu_9077","terrestrial",0.000419411772210661,29.2,1,5,1
"otu_908","marine_mud",0.00164619231547921,273.8,2,6,1
"otu_9086","freshwater",0.000342763574410571,51.5,2,4,1
"otu_9093","freshwater:terrestrial",0.000397340559112899,108.666666666667,2,4,2
"otu_91","freshwater:terrestrial",0.0130477759194912,959.066666666667,3,12,2
"otu_9104","freshwater:terrestrial",0.000173363431726853,26.6666666666667,3,5,2
"otu_9105","freshwater:marine_mud",0.000316915980485367,28.5,2,4,2
"otu_9112","freshwater:terrestrial",0.000415685592975095,69.1111111111111,3,5,2
"otu_9118","terrestrial",0.000467207420121127,33.6,1,5,1
"otu_9120","marine_mud",0.00058327955583998,31.4,1,5,1
"otu_9126","freshwater:terrestrial",0.00021693272742518,25.9166666666667,2,7,2
"otu_9127","freshwater:terrestrial",0.000260565065425341,22.125,2,5,2
"otu_914","terrestrial",0.0013193009666568,152.8,2,11,1
"otu_915","terrestrial",0.00275772826309817,250.7,1,10,1
"otu_9152","freshwater:terrestrial",0.000620251098136514,53.625,2,5,2
"otu_9158","freshwater",0.000207121401446527,36,1,4,1
"otu_916","marine_mud",0.00324602309763558,457.75,1,4,1
"otu_917","freshwater:terrestrial",0.00202236603076715,213.6,2,7,2
"otu_918","freshwater",0.00292379845566455,308.333333333333,1,6,1
"otu_919","freshwater",0.0028940459656673,456.5,1,4,1
"otu_9194","freshwater",0.000410062487769852,69.75,1,4,1
"otu_92","terrestrial",0.0187158248375838,919.7,3,13,1
"otu_9205","freshwater:terrestrial",0.000346840777320018,37.9666666666667,2,8,2
"otu_9207","terrestrial",0.000502974067617577,35.75,1,4,1
"otu_9211","freshwater:terrestrial",0.000633786088372646,43.6666666666667,2,4,2
"otu_922","freshwater:terrestrial",0.00096608147937075,114.083333333333,3,11,2
"otu_9227","freshwater",0.000183612981707414,21.25,2,5,1
"otu_9229","freshwater:terrestrial",0.00028563514418003,33.5,2,5,2
"otu_923","marine_mud",0.00391196919972021,327.777777777778,1,9,1
"otu_9230","freshwater",0.000158142972442756,26.5,1,6,1
"otu_9234","terrestrial",0.000440432946089228,35.5,1,4,1
"otu_9239","freshwater",0.000175214955648416,28.4,1,5,1
"otu_9240","freshwater",0.000298718834297272,35.5,1,4,1
"otu_925","freshwater",0.0019808354652827,284.5,1,8,1
"otu_927","terrestrial",0.00136405513814863,202.1,1,10,1
"otu_9272","freshwater",0.000260434602125638,35.25,1,4,1
"otu_9273","freshwater",0.000609756976281105,49.1666666666667,2,4,1
"otu_9274","marine_mud",0.000210037605422089,34.8,1,5,1
"otu_928","marine_mud",0.00416695819609915,364,1,5,1
"otu_9290","freshwater:terrestrial",0.000213998920958211,18.7857142857143,2,8,2
"otu_9291","terrestrial",0.000402127745257729,38.5,1,4,1
"otu_9292","freshwater:terrestrial",0.000425422249423054,39.3333333333333,2,7,2
"otu_93","marine_mud",0.0305946003637447,2511,1,5,1
"otu_9308","freshwater",0.000250665286255573,43.6111111111111,3,6,1
