generation,N_shifts,logPrior,logLik,eventRate,acceptRate
9640000,0,-23.5973,592.702,1.46911,0.4775
9660000,0,-26.5963,595.908,0.582788,0.404
9680000,0,-25.2817,595.472,0.308167,0.644
9700000,0,-24.9673,595.808,0.360347,0.425
9720000,0,-24.9822,594.751,0.864908,0.480286
9740000,1,-37.3153,596.247,1.40676,0.371
9760000,0,-25.928,596.003,0.470653,0.444833
9780000,1,-38.209,594.109,0.77764,0.437
9800000,0,-25.4269,594.937,0.271213,0.475
9820000,0,-26.0647,594.932,3.1149,0.379
9840000,0,-23.4411,592.413,0.30165,0.435
9860000,0,-25.3165,591.483,0.905525,0.426333
9880000,0,-25.8506,591.991,1.02451,0.412
9900000,0,-24.8085,593.973,0.156403,0.446333
9920000,1,-39.1202,595.051,4.35916,0.399
9940000,0,-24.4899,593.895,5.32416,0.631
9960000,0,-24.375,591.695,0.665117,0.591
9980000,0,-24.3245,594.359,0.245053,0.356
10000000,0,-25.5817,595.017,0.511489,0.435
10020000,1,-35.6849,590.49,0.716136,0.486714
10040000,0,-25.6773,595.972,0.72368,0.502
10060000,0,-25.0218,594.643,0.33455,0.472
10080000,0,-25.7809,594.664,0.590151,0.414
10100000,1,-35.9153,591.613,2.4074,0.425
10120000,0,-25.3784,596.169,0.52055,0.387
10140000,2,-47.5332,592.908,3.3389,0.4815
10160000,0,-24.7031,593.966,1.15283,0.447
10180000,0,-25.037,594.394,2.09232,0.399
10200000,2,-46.5828,588.512,3.64173,0.462556
10220000,1,-34.7262,592.268,0.216274,0.428
10240000,1,-35.457,591.979,2.79852,0.527
10260000,0,-24.63,595.029,0.0994724,0.557333
10280000,0,-24.3276,594.463,0.0852002,0.41
10300000,0,-25.8733,592.153,0.732117,0.463
10320000,0,-26.4215,593.028,0.814802,0.4308
10340000,1,-37.9464,592.751,2.56987,0.478
10360000,0,-24.3117,594.001,0.487677,0.459
10380000,0,-24.2194,594.829,1.40322,0.492294
10400000,0,-25.2173,592.634,1.91058,0.505
10420000,0,-25.7208,594.522,0.03381,0.658
10440000,0,-24.4354,594.837,0.0614631,0.489
10460000,0,-26.0153,596.01,0.1939,0.468
10480000,0,-24.6405,593.563,0.531278,0.41
10500000,0,-26.8764,595.708,0.387432,0.464
10520000,0,-24.4396,593.626,3.86156,0.4615
10540000,0,-25.8057,596.029,2.87889,0.456
10560000,0,-25.2592,594.438,0.268993,0.37
10580000,1,-34.9001,593.227,0.935919,0.502
10600000,0,-25.1902,594.364,0.276191,0.391
10620000,0,-24.0822,593.044,0.123531,0.439714
10640000,1,-36.4301,599.154,3.44108,0.493667
10660000,0,-24.5554,595.077,0.225786,0.533
10680000,0,-25.0844,593.405,1.034,0.427
10700000,0,-25.6292,592.434,0.201782,0.508045
10720000,0,-24.7705,595.018,0.000867102,0.43
10740000,0,-25.0969,596.117,0.0046008,0.448
10760000,0,-25.9426,594.453,3.24216,0.454
10780000,0,-23.7291,592.732,2.03225,0.515
10800000,0,-25.7933,592.56,1.51273,0.456625
10820000,0,-24.7709,593.859,1.08885,0.549
10840000,0,-24.7917,595.753,1.04322,0.419
10860000,0,-23.6726,592.003,0.461635,0.448
10880000,0,-25.0042,595.339,0.189717,0.399
10900000,0,-25.6018,592.772,0.571526,0.381
10920000,0,-25.5477,596.133,2.39063,0.465
