generation,N_shifts,logPrior,logLik,eventRate,acceptRate
7000000,0,-21.9742,626.313,1.61407,0.458833
7020000,0,-20.5626,625.286,1.46203,0.415714
7040000,1,-31.0283,628.362,1.25445,0.472091
7060000,0,-21.3549,626.716,0.137599,0.467
7080000,0,-20.7722,627.125,0.72823,0.4496
7100000,0,-21.3977,627.073,0.0605139,0.4745
7120000,0,-20.2975,625.918,0.0466641,0.44305
7140000,0,-20.1379,625.727,2.22869,0.478556
7160000,0,-20.364,626.359,0.582085,0.4295
7180000,0,-21.4244,627.557,0.337968,0.385
7200000,0,-22.1067,626.374,1.07599,0.416
7220000,0,-21.407,624.735,2.62069,0.408333
7240000,0,-21.1058,626.823,0.0485439,0.443
7260000,0,-20.3772,626.071,2.51457,0.485667
7280000,3,-54.5759,626.066,2.27821,0.47
7300000,0,-20.6881,626.28,0.542722,0.4386
7320000,0,-21.3563,627.463,0.23578,0.504
7340000,0,-20.6157,627.356,0.567302,0.367
7360000,0,-19.836,624.02,0.801949,0.519
7380000,0,-20.7491,626.594,0.162588,0.4635
7400000,0,-20.9772,627.388,0.418548,0.417333
7420000,0,-20.6965,625.188,0.295981,0.395
7440000,0,-21.0918,627.112,0.694482,0.449
7460000,0,-20.6264,626.209,0.101786,0.5255
7480000,0,-21.4154,626.752,0.148817,0.441667
7500000,0,-21.6567,623.764,0.489114,0.397
7520000,0,-20.9686,622.02,0.554214,0.428
7540000,0,-22.3718,626.239,0.956999,0.427
7560000,0,-21.5001,625.544,0.215186,0.607667
7580000,0,-20.1833,625.478,0.393501,0.374
7600000,0,-20.3104,624.984,0.196133,0.454
7620000,0,-21.1052,626.574,0.285443,0.4334
7640000,0,-20.8835,622.032,2.76048,0.406
7660000,0,-20.4343,626.179,1.71756,0.394
7680000,0,-21.7276,624.954,0.79973,0.373
7700000,0,-20.3841,626.464,0.846841,0.53275
7720000,0,-21.0811,625.466,1.03431,0.431667
7740000,0,-21.4932,624.473,0.301841,0.452
7760000,0,-21.3582,627.766,0.262943,0.411
7780000,0,-21.5103,627.679,1.24638,0.524
7800000,0,-21.2618,624.149,0.483999,0.427143
7820000,0,-21.3155,625.598,1.64046,0.369
7840000,1,-31.619,631.346,3.17039,0.596
7860000,0,-20.7807,627.18,0.261282,0.387
7880000,0,-21.3761,627.207,1.89977,0.491143
7900000,1,-31.748,625.441,1.75918,0.4115
7920000,0,-19.7092,624.106,0.97751,0.3845
7940000,0,-21.5605,627.677,0.79552,0.41
7960000,0,-20.8301,626.265,0.156883,0.450882
7980000,0,-20.3189,626.536,0.0112417,0.457
8000000,0,-19.6937,622.529,2.32409,0.451667
8020000,0,-20.3887,625.761,0.0765998,0.363
8040000,0,-20.7893,627.176,1.49168,0.34
8060000,1,-32.0428,626.085,2.85512,0.56
8080000,0,-20.6105,626.832,0.0983738,0.469357
8100000,0,-22.531,625.142,0.195672,0.39425
8120000,0,-21.2044,626.955,2.22338,0.433381
8140000,0,-20.6831,627.025,0.0474935,0.41
8160000,1,-33.3906,625.676,1.54994,0.47025
8180000,0,-21.0757,627.065,0.788982,0.438
8200000,0,-21.8823,626.676,0.0805578,0.372
8220000,2,-43.4031,622.063,3.20273,0.659
8240000,0,-20.9818,626.153,0.289343,0.33
8260000,0,-22.0483,626.002,1.33361,0.396
8280000,1,-31.5131,626.514,0.953994,0.417
8300000,0,-20.2012,624.79,0.176481,0.438952
8320000,0,-21.5268,624.755,2.35258,0.53
8340000,0,-21.3412,626.567,0.260116,0.374
8360000,2,-41.8775,624.36,1.23294,0.52425
8380000,2,-42.1904,622.8,1.99432,0.4535
8400000,0,-20.1337,624.525,1.39365,0.389
8420000,1,-31.5286,625.724,0.563376,0.424778
8440000,0,-20.9408,627.077,0.283498,0.486
8460000,0,-22.003,627.175,1.03379,0.5186
8480000,0,-20.829,625.37,1.27536,0.437714
8500000,0,-21.8911,626.46,0.703709,0.517333
8520000,0,-21.0711,624.639,1.38474,0.375
8540000,2,-43.7594,626.374,1.35387,0.48
8560000,0,-21.5139,627.2,0.443871,0.388
8580000,0,-21.4728,627.875,1.65239,0.396
8600000,0,-20.5161,624.973,0.00923696,0.388
8620000,0,-20.8348,626.419,0.663638,0.552
8640000,1,-33.0431,629.872,1.97159,0.4235
8660000,4,-65.5225,627.37,6.5649,0.432111
8680000,0,-21.2354,626.208,0.695164,0.450375
8700000,0,-21.698,626.521,0.703057,0.393
8720000,0,-21.8211,626.011,0.0359219,0.423
8740000,0,-20.8212,626.301,1.48515,0.465167
8760000,0,-21.4842,628.02,0.370233,0.43625
8780000,0,-21.1337,627.065,0.564795,0.429
8800000,0,-20.6515,625.997,1.2004,0.412
8820000,0,-20.8386,625.157,0.477563,0.4345
8840000,0,-20.6854,626.654,0.582585,0.404
8860000,0,-21.1535,626.861,0.429256,0.4915
8880000,1,-29.8867,625.875,1.21765,0.368
8900000,0,-20.847,626.255,0.374259,0.439529
