generation,N_shifts,logPrior,logLik,eventRate,acceptRate
16100000,32,-392.799,2077.53,35.9718,0.537
16120000,31,-381.192,2075.48,29.6734,0.55
16140000,27,-345.489,2054.02,24.1554,0.484
16160000,36,-440.942,2026.21,38.2361,0.522154
16180000,29,-359.711,2039.29,19.8779,0.511
16200000,30,-372.421,2044.41,34.5151,0.519
16220000,27,-336.742,2043.73,19.9729,0.473
16240000,33,-406.971,2047.99,38.285,0.517348
16260000,29,-364.92,2058.64,27.1913,0.493
16280000,25,-314.522,2050.83,25.0084,0.496
16300000,27,-329.936,2042.06,27.5884,0.509
16320000,35,-416.771,2054.1,35.2328,0.543
16340000,30,-362.271,2034.77,30.4269,0.504
16360000,37,-435.778,2029.77,39.5333,0.586
16380000,33,-403.46,2044.17,23.5334,0.524867
16400000,27,-339.468,2048.71,29.8346,0.503
16420000,33,-407.949,2058.73,26.1636,0.53025
16440000,33,-397.917,2029.66,37.2283,0.536259
16460000,36,-431.278,2077.9,26.0723,0.506
16480000,29,-354.09,2029.56,32.0216,0.514143
16500000,28,-344.142,2007.69,24.7074,0.529
16520000,31,-382.29,2050.18,39.5061,0.55
16540000,30,-377.231,2063.67,35.4246,0.517
16560000,31,-398.696,2044.96,35.6608,0.492
16580000,31,-399.58,2052.75,41.5729,0.543
16600000,28,-361.587,2079.95,28.5124,0.498
16620000,29,-362.911,2027.31,31.4072,0.506143
16640000,26,-326.417,2003.04,32.4776,0.520077
16660000,27,-331.505,2026.43,32.5846,0.511
16680000,33,-402.716,2052.84,29.9294,0.511091
16700000,31,-377.15,2029.22,25.9945,0.515
16720000,25,-327.319,2065.11,24.7842,0.458
16740000,32,-404.714,2070.32,29.0859,0.538
16760000,31,-392.699,2068.78,29.8354,0.514
16780000,29,-358.201,2044.44,29.3459,0.505
16800000,23,-302.099,2055.06,20.1112,0.495625
16820000,27,-340.696,2037.16,30.3158,0.5
16840000,27,-344.133,2040.89,30.9709,0.451
16860000,23,-296.533,2008.66,20.9085,0.481
16880000,25,-326.035,2043,28.0952,0.504
16900000,39,-465.579,2069.52,49.2078,0.521182
16920000,25,-315.384,2033.32,25.2682,0.491
16940000,26,-325.108,2021.77,31.1676,0.502
16960000,30,-369.57,2046.92,39.0726,0.488
16980000,27,-356.77,2051.44,35.7732,0.489333
17000000,24,-299.474,2027.96,20.711,0.491
17020000,25,-309.513,2039.28,27.1355,0.507
17040000,26,-330.244,2009.16,28.371,0.51
17060000,23,-298.733,2041.47,28.8281,0.481
17080000,27,-341.501,2045.91,29.9634,0.486
17100000,28,-354.515,2036.58,28.416,0.479
17120000,25,-315.618,2023.84,35.9298,0.537
17140000,27,-326.123,2012.68,24.2709,0.515
17160000,37,-442.911,2005.43,34.3343,0.542
17180000,29,-358.012,2073.12,20.3163,0.536
17200000,27,-338.011,2090.64,30.6693,0.507
17220000,29,-359.54,2041.19,25.9719,0.496
17240000,41,-480.517,2049.94,52.015,0.523125
17260000,24,-301.245,2044.78,30.717,0.519314
17280000,28,-352.887,2045.62,31.2665,0.515333
17300000,26,-325.383,2048.93,38.8054,0.495
17320000,28,-350.898,2072.26,32.9811,0.473
17340000,34,-413.796,2046.44,38.1616,0.541
17360000,36,-446.815,2049.33,34.1694,0.511167
17380000,29,-363.8,2046.68,25.0991,0.506
17400000,25,-318.254,2048.44,26.3462,0.501
17420000,29,-364.212,2041.83,33.8537,0.507
17440000,28,-345.71,2024.19,23.1186,0.516
17460000,28,-341.917,2026.93,42.1229,0.544
17480000,30,-364.539,2027.85,31.3895,0.507
17500000,30,-375.217,2023.95,46.0025,0.496
17520000,26,-333.507,2035.79,22.6741,0.51
17540000,28,-356.941,2069.35,34.2878,0.4645
17560000,29,-357.977,2027.78,22.2844,0.491
17580000,33,-392.153,2010.69,32.2278,0.527857
17600000,26,-335.43,2034.3,30.4875,0.517
17620000,27,-340.057,2057.46,25.8705,0.52
17640000,27,-335.05,2028.65,24.1106,0.496
17660000,28,-338.095,2040.4,21.8872,0.504
17680000,31,-373.626,2039.09,40.9349,0.5345
17700000,31,-396.7,2055.02,32.7058,0.5132
17720000,30,-371.037,2052.4,37.6462,0.498
17740000,22,-279.872,2023.89,17.7553,0.502
17760000,28,-351.069,2032.92,24.5407,0.505444
17780000,25,-314.655,2038.54,27.1919,0.50225
17800000,26,-323.438,2035.79,20.249,0.498
17820000,28,-355.127,2064.42,29.7292,0.474
17840000,28,-355.846,2058.31,26.0341,0.495
17860000,29,-355.293,2010.9,30.8215,0.482
17880000,29,-368.628,2073.33,28.018,0.5
17900000,26,-336.979,2080.7,20.0859,0.505
17920000,27,-360.83,2064.78,29.8017,0.523
17940000,27,-335.956,2029.39,20.9563,0.484
17960000,33,-418.742,2047.99,27.5696,0.53
17980000,24,-316.057,2032.04,21.7216,0.478714
18000000,31,-385.543,2050.32,27.8048,0.507
18020000,30,-382.947,2064.53,20.8781,0.515
18040000,28,-349.344,2070.97,40.3716,0.46
18060000,28,-346.61,2039.09,35.1053,0.489
18080000,34,-421.684,2060.19,35.6113,0.502
18100000,31,-376.315,2054.28,31.6563,0.532667
18120000,29,-355.604,2051.04,24.3077,0.509
18140000,31,-372.694,2039.52,25.7087,0.531
18160000,27,-326.694,2033.95,25.4947,0.493
18180000,32,-375.255,2053.45,29.3465,0.53
18200000,31,-366.621,2049.2,32.6393,0.525444
18220000,27,-343.185,2045.37,37.8793,0.491333
18240000,27,-342.746,2041.65,22.9482,0.521
18260000,30,-378.658,2031.34,36.2718,0.505
18280000,30,-372.86,2044.4,31.3792,0.514
18300000,26,-321.356,2009.84,18.3311,0.525
18320000,32,-397.043,2027,35.5536,0.513
18340000,32,-387.327,2037.69,37.9848,0.526
18360000,31,-389.903,2044.42,28.8293,0.532273
18380000,27,-341.463,2054.64,27.0151,0.524
18400000,27,-333.874,2051.05,18.5632,0.503
18420000,31,-372.93,2036.64,34.6625,0.497
18440000,23,-296.426,2040.64,23.1541,0.475
18460000,25,-314.736,2031.8,31.1685,0.493
18480000,27,-334.471,2019.23,28.2903,0.542
18500000,28,-355.412,2065.33,24.3191,0.484
18520000,24,-315.673,2053.46,17.5244,0.463
18540000,28,-344.007,2037.55,27.9882,0.509
18560000,27,-327.809,2042.78,16.8744,0.490667
18580000,25,-308.871,2041.81,20.6895,0.496
18600000,25,-311.266,2022.02,24.2344,0.496
18620000,28,-346.825,2053.46,41.3059,0.503
18640000,26,-327.066,2028.71,26.57,0.511
18660000,28,-358.808,2023.81,20.1749,0.515727
18680000,27,-337.746,2056.4,30.7086,0.504
18700000,36,-447.422,2049.22,44.7639,0.539
18720000,24,-317.696,2075.68,24.3638,0.486
18740000,30,-372.755,2051.51,41.0731,0.531
18760000,32,-397.136,2060.29,29.8847,0.52
18780000,30,-371.474,2061.76,21.4691,0.509
18800000,22,-282.452,2028.32,17.4257,0.484
18820000,23,-298.421,2034,22.5347,0.449
18840000,26,-328.845,2034.81,25.0517,0.478571
18860000,25,-308.732,2058.6,29.3466,0.493
18880000,31,-381.311,2046.94,30.4347,0.528531
18900000,29,-356.633,2059.83,36.1085,0.525
18920000,31,-380.467,2051.22,34.2259,0.506556
18940000,29,-354.999,2008.8,28.9859,0.539
18960000,27,-342.575,2027.09,23.5887,0.54
18980000,33,-408.446,2029.95,35.8161,0.544
19000000,28,-342.935,2009.6,29.6897,0.509
19020000,24,-309.422,2040.18,25.5575,0.502
19040000,27,-343.605,2053.25,27.8496,0.505
19060000,26,-331.116,2040.46,26.269,0.477
19080000,30,-372.242,2041.53,39.2443,0.509235
19100000,25,-321.575,2034.43,24.9313,0.478
19120000,35,-428.256,2063.14,45.775,0.523
19140000,30,-379.894,2035.88,24.916,0.52
19160000,29,-361.835,2038.89,24.9709,0.522
19180000,25,-309.519,2054.07,17.8312,0.464
19200000,31,-384.898,2042.72,25.8098,0.487
19220000,30,-351.071,2047.77,31.6994,0.503
19240000,26,-317.402,2040.59,25.212,0.514
19260000,31,-385.454,2051.96,25.4418,0.51
19280000,31,-389.638,2050.84,31.9056,0.518769
19300000,24,-297.963,2034.5,28.9702,0.528
19320000,28,-348.685,2042.33,27.032,0.514
19340000,29,-352.205,2052.73,29.4763,0.487
19360000,32,-381.964,2058.64,32.2578,0.530429
19380000,24,-304.609,2055.29,31.3278,0.463
19400000,28,-345.816,2040.44,21.2125,0.521
19420000,29,-359.887,2061.56,28.5532,0.526
19440000,30,-382.551,2065.11,29.4129,0.506
19460000,26,-329.933,2059.49,37.2798,0.507
19480000,27,-347.046,2036.97,25.709,0.493
